CUSTOMER,ITEM,QTY
1000679,2020214,10
1000679,2067169,46
1000679,5307082,56
1000679,5330389,50
1000679,6023140,56
1000679,6025614,50
1000694,5309397,216
1000694,6025612,363
1000708,1061172,1
1000708,1061173,1
1000708,1061176,1
1000708,1061177,1
1000708,1061178,2
1000708,1061179,2
1000708,1068191,2
1000708,1070646,1
1000708,1070647,1
1000708,1073267,13
1000708,1076397,16
1000708,1081529,3
1000708,1085665,1
1000708,1085666,1
1000708,1085667,2
1000708,1085668,2
1000708,1085673,3
1000708,1085674,3
1000708,1213773,1
1000708,1213774,1
1000708,2034820,3
1000708,2034880,1
1000708,2067169,1
1000708,2080170,1
1000708,2082101,1
1000708,4076417,1
1000708,5334126,40
1000708,6025470,1
1000708,6035129,1
1000714,1056984,2
1000714,1083567,9
1000714,1085665,4
1000714,1085666,4
1000714,2020204,5
1000714,2020214,4
1000714,2033411,2
1000714,2067169,1
1000714,6035137,4
1000714,7083088,1
1000734,1027376,390
1000734,1058668,159
1000734,1086263,59
1000734,2034819,390
1000734,6035129,5
1000746,1056985,2
1000746,2039803,7
1000753,1056982,4
1000753,2033362,4
1000753,2034879,4
1000753,6035129,5
1000753,6035130,1
1000764,1058668,1
1000764,1060058,1
1000764,1069450,2
1000764,1085667,1
1000764,1085668,1
1000764,1085669,7
1000764,1085670,7
1000806,5309052,4
1000806,6025615,2
1000806,6030489,4
1000810,7083089,1
1000821,1213761,2
1000821,1213762,2
1000821,1221401,4
1000821,1221428,4
1000821,1221432,4
1000821,1221437,4
1000821,2067169,10
1000824,1043740,2
1000824,1043798,2
1000824,1085665,12
1000824,1085666,12
1000824,1213739,11
1000824,1213755,11
1000824,1213759,17
1000824,1213760,17
1000824,1213763,2
1000824,1213764,2
1000824,2020204,1
1000824,2020214,2
1000824,2066603,26
1000824,2067169,10
1000837,1044338,1
1000837,1044680,2
1000837,1212033,1
1000837,7083082,1
1000861,2031065,1
1000870,1059966,4
1000870,1085667,4
1000870,1085668,4
1000870,1085673,4
1000870,1085674,4
1000876,1016296,14
1000876,1019194,1
1000876,1028463,1
1000876,1041675,1
1000876,1044679,4
1000876,1060058,16
1000876,1060065,9
1000876,1061176,8
1000876,1061177,8
1000876,1062281,200
1000876,1085669,4
1000876,1085670,4
1000876,1085671,1
1000876,1085672,1
1000876,1085673,1
1000876,1085674,1
1000876,1200678,1
1000876,2045401,1
1000876,2046197,2
1000876,2047444,2
1000876,2100900,1
1000876,4031608,2
1000876,5307083,1
1000876,6023140,1
1000876,6025470,13
1000876,6025652,1
1000876,6035421,5
1000876,6035422,5
1000890,1200557,1
1000890,1200574,1
1000890,1212030,2
1000890,1212070,2
1000890,2071576,2
1000890,6035421,3
1000890,6035422,3
1000890,6035423,3
1000890,6035424,3
1000914,5311687,30
1000914,5330389,80
1000914,6025614,110
1000957,1044679,3
1000957,1044680,12
1000957,1060058,253
1000957,1062566,26
1000957,1086263,4
1000957,1086265,24
1000957,6035129,5
1000957,7083091,5
1000966,1019196,1
1000966,1027376,1
1000966,1050748,3
1000966,1056983,5
1000966,1061176,2
1000966,1061177,2
1000966,1083567,1
1000966,1212017,1
1000966,1212019,1
1000966,1212049,7
1000966,1212050,7
1000966,1212053,7
1000966,1212054,3
1000966,1212055,3
1000966,1212071,7
1000966,1213757,2
1000966,1213758,2
1000966,1213759,6
1000966,1213760,6
1000966,1213761,2
1000966,1213762,2
1000966,1213763,12
1000966,1213764,12
1000966,1213765,1
1000966,1213766,1
1000966,1213767,3
1000966,1213768,3
1000966,1213771,2
1000966,1213772,2
1000966,2016178,8
1000966,2016179,8
1000966,2020204,1
1000966,2033362,5
1000966,2034819,3
1000966,2034880,7
1000966,2039857,7
1000966,2067169,44
1000966,2074406,1
1000966,2074407,1
1000966,2074797,1
1000966,6025470,2
1000966,6035129,2
1000966,6035130,1
1000966,6035596,1
1000978,2018105,1
1000978,2020204,3
1000978,2024263,8
1000978,2067169,4
1000978,6026691,5
1000978,6035137,42
1001019,1063095,3
1001019,2020204,2
1001019,2033411,5
1001019,2099265,2
1001019,5309052,1
1001019,5311688,10
1001019,5319015,1
1001019,6023135,1
1001019,6025615,10
1001024,5309397,63
1001024,6025614,63
1001026,1028463,3
1001026,1200685,3
1001026,1212064,6
1001026,1212065,6
1001026,2031065,3
1001026,2067169,6
1001026,6035129,1
1001031,6027946,1
1001045,1085900,1
1001049,1019990,8
1001049,1024445,6
1001049,1024446,2
1001049,1026842,29
1001049,1028461,20
1001049,1028463,42
1001049,1029489,8
1001049,1056982,2
1001049,1056984,6
1001049,1056985,16
1001049,1081529,56
1001049,1200679,20
1001049,1200685,17
1001049,1200686,26
1001049,1203794,8
1001049,1205384,8
1001049,2016178,16
1001049,2018105,4
1001049,2024352,13
1001049,2033362,8
1001049,2033411,50
1001049,2033805,4
1001049,2034879,2
1001049,2046725,6
1001049,2060711,21
1001049,5306274,48
1001049,5307083,32
1001049,5308825,32
1001049,5311686,32
1001049,6025614,32
1001049,6026690,2
1001049,6030489,35
1001049,6035129,1
1001049,7021907,7
1001051,1076397,2
1001051,1076932,4
1001051,2074362,4
1001051,2074407,2
1001051,2074797,2
1001051,6021750,1
1001057,2034880,2
1001057,2076386,11
1001057,2076388,11
1001057,6027944,6
1001057,6035129,1
1001087,1099031,1
1001087,1213744,1
1001087,1213745,1
1001087,1213763,2
1001087,1213764,2
1001087,2067169,3
1001099,1073015,15
1001112,1212017,1
1001112,1212019,1
1001112,1212047,127
1001112,1212048,103
1001112,2067169,125
1001118,6035200,1
1001134,1086266,5
1001150,1059966,45
1001150,1221427,2
1001150,1221429,4
1001150,1221436,2
1001150,1221438,4
1001150,2067169,6
1001152,1076397,1
1001152,6025472,1
1001164,1027376,67
1001164,1056984,3
1001164,1061176,4
1001164,1061177,4
1001164,1061178,4
1001164,1061179,4
1001164,1068191,41
1001164,1085665,3
1001164,1085666,3
1001164,1085667,2
1001164,1085668,2
1001164,1099027,2
1001164,2033362,67
1001164,2034819,2
1001164,6026691,15
1001164,6035129,1
1001164,7083088,3
1001166,1019171,1
1001166,1019255,1
1001166,1019256,1
1001166,1044338,1
1001166,1044339,1
1001166,1044679,1
1001166,1059860,2
1001166,1059966,10
1001166,1060058,3
1001166,1060059,1
1001166,1060065,1
1001166,1060847,5
1001166,1061173,1
1001166,1061176,3
1001166,1061177,3
1001166,1061178,5
1001166,1061179,5
1001166,1062280,1
1001166,1062566,2
1001166,1062899,1
1001166,1068191,4
1001166,1085898,4
1001166,1085900,2
1001166,1092345,19
1001166,1200675,1
1001166,1207520,1
1001166,1207815,2
1001166,1212028,1
1001166,1212029,1
1001166,1212064,1
1001166,1220072,2
1001166,1220073,2
1001166,2023157,3
1001166,2027726,1
1001166,2052137,2
1001166,2067169,1
1001166,2080167,7
1001166,2082101,7
1001166,2099264,4
1001166,5307082,3
1001166,5307086,3
1001166,5307093,5
1001166,5309397,18
1001166,5311687,4
1001166,6023135,5
1001166,6025470,3
1001166,6025472,9
1001166,6025473,11
1001166,6025614,2
1001166,6025644,5
1001166,6025652,7
1001166,6026698,2
1001166,6035129,2
1001166,6035137,2
1001166,6035429,2
1001166,6035430,2
1001166,6035593,1
1001166,6035597,3
1001166,7021907,8
1001214,2024352,1
1001214,2027735,3
1001214,2028204,1
1001224,1212060,1
1001224,1212061,1
1001224,2067169,1
1001245,1065062,4
1001245,1068191,2
1001245,5309052,1
1001245,5330389,4
1001245,6054343,1
1001254,1059965,7
1001254,1207653,4
1001254,1207672,0
1001254,1212026,1
1001254,1212027,1
1001254,1212028,1
1001254,1212029,1
1001254,1212051,1
1001254,1212052,1
1001254,1213744,1
1001254,1213745,1
1001254,1213748,1
1001254,1213749,1
1001254,1213757,1
1001254,1213758,1
1001254,2047004,0
1001254,2047009,0
1001254,2057153,0
1001254,2067169,6
1001254,6025470,6
1001264,1085673,1
1001264,1085674,1
1001264,1085900,1
1001264,5309313,1
1001264,6025628,1
1001264,6035037,1
1001284,1024102,1
1001284,1212033,4
1001284,1212034,4
1001284,1212037,6
1001284,1212038,6
1001284,1212045,14
1001284,1212046,14
1001284,1212060,4
1001284,1212061,2
1001284,1212064,2
1001284,1212065,2
1001284,2066603,4
1001284,2067169,53
1001284,5307082,3
1001284,5307085,4
1001284,6023135,7
1001284,7083088,2
1001287,6035429,2
1001287,6035430,2
1001315,1029491,18
1001315,2024352,18
1001321,1104233,1
1001321,7083082,1
1001340,1214328,129
1001342,1044627,2
1001342,1044680,2
1001342,1058668,2
1001342,1207653,4
1001342,1207660,2
1001342,2046398,3
1001363,1059965,28
1001363,1061176,7
1001363,1061177,7
1001363,2080165,39
1001368,1085671,4
1001368,1085672,4
1001368,1099031,35
1001368,1099033,27
1001368,1214328,1
1001368,2027735,1
1001368,2031065,2
1001421,1044255,3
1001421,1044680,9
1001421,1058196,2
1001421,1059860,3
1001421,1062333,2
1001421,1070120,10
1001421,1085898,2
1001421,1085899,1
1001421,1086266,1
1001421,1207515,4
1001421,2033412,2
1001421,2034880,2
1001421,2039857,2
1001421,2046398,4
1001421,5311685,4
1001421,6025622,4
1001421,6035129,2
1001421,6035130,2
1001464,6025470,7
1001471,1085665,2
1001471,1085666,2
1001471,1085673,1
1001471,1085674,1
1001471,1213763,1
1001471,1213764,1
1001481,1048539,2
1001481,1048540,1
1001481,1048934,1
1001481,1059966,36
1001481,1060058,2
1001481,1061172,5
1001481,1061173,5
1001481,1061174,12
1001481,1061175,12
1001481,1061176,2
1001481,1061177,5
1001481,1068191,1
1001481,1085669,1
1001481,1085670,1
1001481,1200628,1
1001481,1212048,1
1001481,1213760,1
1001481,1215873,1
1001481,2020204,1
1001481,2027725,1
1001481,2027735,2
1001481,2028369,2
1001481,2033671,3
1001481,2034880,2
1001481,2066603,8
1001481,2067169,4
1001481,2099265,2
1001481,4076417,1
1001481,5307082,4
1001481,5307086,3
1001481,6021750,2
1001481,6023135,4
1001481,6025470,2
1001481,6025472,1
1001481,6026691,6
1001481,6026694,2
1001481,6027946,1
1001481,6030489,10
1001481,6033224,2
1001481,6035129,1
1001481,6035130,1
1001481,6035137,2
1001481,6035417,2
1001481,6035418,2
1001481,6035422,2
1001481,6035597,3
1001481,6035797,1
1001504,1061177,1
1001504,1213739,1
1001504,1213755,1
1001504,2067169,2
1001504,6025670,3
1001518,1027375,1
1001518,1044679,1
1001518,1044680,1
1001518,1099028,8
1001518,2033362,1
1001518,6035129,1
1001536,1059966,2
1001536,1085667,1
1001536,1085668,1
1001536,1085899,15
1001536,1085900,15
1001536,1212005,1
1001536,1212018,1
1001536,1212047,1
1001536,1212048,1
1001536,1212051,2
1001536,1212052,2
1001536,1212053,15
1001536,1212071,15
1001536,2016178,5
1001536,2016179,5
1001536,2016180,5
1001536,2066603,2
1001536,2067169,18
1001536,5307084,7
1001536,6023140,7
1001536,6025470,2
1001536,7083088,1
1001629,6035136,5
1001635,1027376,31
1001635,1044680,1
1001635,1056983,2
1001635,1058388,1
1001635,1058668,1
1001635,1085899,31
1001635,1085900,22
1001635,2034819,33
1001635,6035129,1
1001668,1027376,6
1001668,2034819,6
1001668,6035129,1
1001673,1085671,10
1001673,1085672,10
1001673,1099031,2
1001684,1085673,3
1001684,1085674,3
1001695,1027376,21
1001695,1044631,32
1001695,1050748,102
1001695,1081529,32
1001695,1086266,134
1001695,2033362,252
1001695,6026691,141
1001731,2020204,8
1001757,1060058,37
1001757,1060847,10
1001797,1212028,1
1001797,1212029,1
1001797,1212051,1
1001797,1212052,1
1001797,6026695,2
1001797,6026698,1
1001797,6035037,1
1001806,1076398,2
1001806,1213771,6
1001806,1213772,6
1001806,2099265,6
1001809,1085669,2
1001809,1085670,2
1001809,1085673,24
1001809,1085674,24
1001819,1061176,1
1001819,1061177,1
1001819,1061178,2
1001819,1061179,2
1001819,1070646,1
1001819,1070647,1
1001819,1081529,3
1001819,1085667,2
1001819,1085668,2
1001819,1099012,6
1001819,1099030,4
1001819,1099031,6
1001819,1213757,2
1001819,1213758,2
1001819,1213759,3
1001819,1213760,3
1001819,1213763,3
1001819,1213764,3
1001819,2067169,11
1001819,2080170,1
1001819,2082101,1
1001819,6025470,3
1001830,1024101,3
1001830,1024446,2
1001830,1073108,5
1001830,1073112,5
1001830,1073114,4
1001830,1073115,6
1001830,1073116,17
1001830,1082571,1
1001830,1212049,7
1001830,1212050,7
1001830,1212053,4
1001830,1212056,16
1001830,1212057,17
1001830,1212060,18
1001830,1212061,18
1001830,1212064,12
1001830,1212065,12
1001830,1212071,4
1001830,1213761,4
1001830,1213762,4
1001830,1213767,10
1001830,1213768,10
1001830,2024352,12
1001830,2031065,16
1001830,2048455,7
1001830,2066603,52
1001830,2067169,69
1001830,2074406,1
1001830,6035129,12
1001855,1059966,180
1001855,1061172,12
1001855,1061173,12
1001873,2039803,10
1001887,1056982,1
1001887,2033362,1
1001887,6035129,3
1001890,2020214,4
1001905,2067169,4
1001913,1060059,6
1001913,1060847,8
1001913,6025449,3
1001913,6025471,5
1001979,1016296,1
1001979,1044255,2
1001979,1044629,1
1001979,1044630,2
1001979,1044680,1
1001979,1085665,11
1001979,1085666,11
1001979,1085667,1
1001979,1085668,1
1001979,1085669,23
1001979,1085670,23
1001979,1085900,5
1001979,1099033,5
1001979,1212026,3
1001979,1212027,3
1001979,1212064,1
1001979,1212065,1
1001979,1213739,7
1001979,1213755,7
1001979,1213757,9
1001979,1213758,9
1001979,1213759,32
1001979,1213760,32
1001979,1213761,1
1001979,1213762,1
1001979,1213763,3
1001979,1213764,3
1001979,2020204,3
1001979,2027735,23
1001979,2034879,2
1001979,2067169,50
1001979,4057286,1
1001979,5307086,1
1001979,5311686,1
1001979,6025470,4
1001979,6025472,4
1001979,6025612,1
1001979,6035129,2
1001979,6035131,1
1001979,6035596,2
1001979,6045193,1
1001989,1056983,2
1001989,2034819,7
1001989,6035129,3
1002047,1221071,1
1002047,1221074,2
1002047,1221082,1
1002047,1221085,2
1002047,2023154,1
1002047,2067169,1
1002054,1044630,1
1002054,1060065,1
1002054,2034819,1
1002054,2039803,10
1002054,2067169,1
1002054,5307085,5
1002054,5311686,5
1002054,6045192,2
1002081,5307084,5
1002081,6023140,5
1002087,1063095,15
1002104,1044255,15
1002104,1044339,15
1002104,1044680,18
1002104,1050748,17
1002104,1059860,0
1002104,1062899,20
1002104,2033411,17
1002104,2068353,7
1002104,6035129,4
1002129,1056984,98
1002129,2033412,98
1002129,2034880,98
1002129,5330389,2
1002129,6025614,2
1002129,6035129,5
1002129,7083088,1
1002133,1024101,1
1002133,1215868,2
1002133,1215869,2
1002133,1215872,2
1002133,1215873,2
1002133,6050836,4
1002137,6026691,2
1002171,5311684,4
1002178,1081529,3
1002178,1099033,8
1002178,2033413,3
1002178,2034879,2
1002178,6035129,1
1002199,1085665,1
1002199,1085666,1
1002199,1085669,2
1002199,1085670,2
1002199,1085671,1
1002199,1085672,1
1002199,1085673,1
1002199,1085674,1
1002199,2020204,5
1002232,1060066,7
1002232,1061176,5
1002232,1061177,5
1002232,1061178,15
1002232,1061179,15
1002232,1213769,4
1002232,1213770,4
1002232,2067169,4
1002244,1062566,34
1002244,1085669,4
1002244,1085670,4
1002272,1081529,1
1002272,2033362,1
1002272,2034880,1
1002272,6035129,1
1002275,1085665,102
1002275,1085666,102
1002275,2044623,102
1002279,1068191,3
1002279,6026691,3
1002293,1092594,1
1002293,1092596,1
1002293,2067169,1
1002293,5311687,2
1002293,6025612,2
1002300,1041174,2
1002300,1041180,8
1002300,1044255,1
1002300,1044339,1
1002300,1044629,8
1002300,1044680,113
1002300,1049100,37
1002300,1059046,10
1002300,1059047,11
1002300,1200566,1
1002300,1200583,1
1002300,1212026,1
1002300,1212027,1
1002300,2045401,1
1002300,2046045,2
1002300,2066603,2
1002300,4031608,14
1002300,6025470,5
1002300,6025472,5
1002300,6035129,1
1002300,6045183,11
1002301,2020214,5
1002319,1024102,11
1002319,1044255,2
1002319,1044680,12
1002319,1047717,10
1002319,1056982,7
1002319,1059554,12
1002319,1062899,3
1002319,2016178,9
1002319,2016179,9
1002319,2016180,9
1002319,2020204,216
1002319,2024352,9
1002319,2033362,4
1002319,2034880,8
1002319,2068448,3
1002319,5315327,9
1002319,6035129,1
1002354,1026842,2
1002354,1085899,1
1002354,1085900,1
1002354,1203792,2
1002354,1203798,2
1002354,1212060,48
1002354,1212061,48
1002354,1213744,1
1002354,1213745,1
1002354,1213748,1
1002354,1213749,1
1002354,1213757,1
1002354,1213758,1
1002354,1213759,1
1002354,1213760,1
1002354,1213769,1
1002354,1213770,1
1002354,1213771,1
1002354,1213772,1
1002354,2066603,2
1002354,2067169,79
1002354,5320533,5
1002354,5330389,64
1002354,6025471,3
1002354,6025614,64
1002354,6027898,1
1002354,6035129,1
1002354,7021907,2
1002389,1016296,1
1002389,4040561,1
1002394,1027376,1
1002394,1027377,1
1002394,1044255,1
1002394,1044338,1
1002394,1044627,4
1002394,1044629,1
1002394,1044679,6
1002394,1044680,11
1002394,1047717,2
1002394,1056985,58
1002394,1059860,2
1002394,1060059,6
1002394,1060064,22
1002394,1061172,1
1002394,1061173,1
1002394,1061174,2
1002394,1061175,2
1002394,1063097,3
1002394,1068191,2
1002394,1076933,2
1002394,1085665,25
1002394,1085666,24
1002394,1085667,26
1002394,1085668,26
1002394,1085669,15
1002394,1085670,15
1002394,1085673,2
1002394,1085674,2
1002394,1085898,1
1002394,1085899,59
1002394,1085900,30
1002394,1092343,4
1002394,1098989,2
1002394,1099012,5
1002394,1099013,15
1002394,1099028,6
1002394,1099030,6
1002394,1099031,2
1002394,1099033,8
1002394,1212026,2
1002394,1212027,2
1002394,1213739,4
1002394,1213755,4
1002394,1213757,6
1002394,1213758,6
1002394,1213759,1
1002394,1213760,1
1002394,1213763,1
1002394,1213764,1
1002394,1213773,1
1002394,1213774,1
1002394,1216372,4
1002394,1216373,4
1002394,2031065,2
1002394,2033362,1
1002394,2033416,2
1002394,2034820,1
1002394,2066603,6
1002394,2067169,23
1002394,2074098,28
1002394,4057286,1
1002394,5307082,4
1002394,5309052,2
1002394,5309718,20
1002394,5311686,17
1002394,5330389,4
1002394,6012702,2
1002394,6023140,6
1002394,6023206,2
1002394,6025470,1
1002394,6025614,19
1002394,6026500,8
1002394,6035129,2
1002394,6035130,1
1002410,1068191,6
1002410,1081529,3
1002410,1099012,4
1002410,1099030,3
1002410,2033362,3
1002410,2034879,3
1002410,6031350,21
1002410,6035129,1
1002468,1019150,1
1002468,1019151,1
1002468,1019152,3
1002468,1019153,3
1002468,1059966,20
1002468,1061176,1
1002468,1061177,1
1002468,1061178,2
1002468,1061179,2
1002468,2020061,6
1002468,2020214,1
1002468,6025652,1
1002476,1073767,2
1002476,1073778,2
1002476,1213757,2
1002476,1213758,2
1002476,2067169,2
1002476,5334126,7
1002476,6025614,1
1002488,1070120,2
1002488,1073776,3
1002488,1085899,20
1002488,1085900,20
1002488,1212005,4
1002488,1212018,4
1002488,1212028,10
1002488,1212029,9
1002488,1221428,1
1002488,1221437,1
1002488,2045070,8
1002488,2045071,9
1002488,2067169,30
1002488,5307086,4
