CUSTOMER,ITEM,QTY
1001600,1019232,1
1001600,1019233,1
1001600,1019990,2
1001600,1027375,4
1001600,1027376,1
1001600,1029438,2
1001600,1029439,2
1001600,1029489,1
1001600,1029572,2
1001600,1029573,2
1001600,1044629,1
1001600,1044679,21
1001600,1058668,21
1001600,1060058,1
1001600,1060065,44
1001600,1061172,8
1001600,1061173,8
1001600,1061174,17
1001600,1061175,17
1001600,1061176,1
1001600,1061177,1
1001600,1062333,4
1001600,1068191,390
1001600,1070646,1
1001600,1070647,1
1001600,1085665,7
1001600,1085666,7
1001600,1085667,20
1001600,1085668,20
1001600,1085669,23
1001600,1085670,23
1001600,1085673,21
1001600,1085674,21
1001600,1085899,1
1001600,1092345,64
1001600,1099032,5
1001600,1212024,2
1001600,1212025,2
1001600,1212026,2
1001600,1212027,2
1001600,1212028,18
1001600,1212029,18
1001600,1212031,19
1001600,1212032,19
1001600,1212033,5
1001600,1212034,5
1001600,1212035,2
1001600,1212036,2
1001600,1212047,2
1001600,1212048,2
1001600,1212051,1
1001600,1212052,1
1001600,1212054,15
1001600,1212055,15
1001600,1213738,1
1001600,1213754,1
1001600,1213759,2
1001600,1213760,2
1001600,1213763,3
1001600,1213764,3
1001600,1213767,4
1001600,1213768,4
1001600,1220641,2
1001600,1220654,2
1001600,1220680,6
1001600,1220686,6
1001600,1220687,2
1001600,1220689,2
1001600,1220694,6
1001600,1220700,6
1001600,1220701,2
1001600,1220702,2
1001600,2018306,8
1001600,2020204,8
1001600,2020214,6
1001600,2033362,5
1001600,2066603,6
1001600,2067169,250
1001600,2077387,10
1001600,2077388,26
1001600,2099265,4
1001600,5307083,88
1001600,5308938,32
1001600,5309313,3
1001600,5309719,5
1001600,5311369,4
1001600,5311688,25
1001600,5311837,13
1001600,5311845,5
1001600,5314785,5
1001600,6025439,3
1001600,6025615,25
1001600,6025628,3
1001600,6025632,2
1001600,6026697,1
1001600,6026698,1
1001600,6030489,121
1001600,6033232,18
1001600,6035129,10
1001600,7083088,1
1001699,1016296,1
1001699,1018729,2
1001699,1018730,2
1001699,1019146,1
1001699,1019148,1
1001699,1019150,3
1001699,1019151,1
1001699,1019152,1
1001699,1019153,1
1001699,1019160,1
1001699,1019161,1
1001699,1019170,1
1001699,1019171,1
1001699,1019202,1
1001699,1019203,1
1001699,1019222,1
1001699,1019281,1
1001699,1019282,1
1001699,1019338,1
1001699,1022951,1
1001699,1023048,2
1001699,1023086,1
1001699,1024101,1
1001699,1026842,1
1001699,1027375,1
1001699,1027377,5
1001699,1028461,7
1001699,1029491,2
1001699,1044338,1
1001699,1044339,2
1001699,1044629,1
1001699,1047533,1
1001699,1048539,2
1001699,1048540,2
1001699,1059965,50
1001699,1059966,57
1001699,1060056,10
1001699,1060058,78
1001699,1060059,1
1001699,1060066,5
1001699,1060847,10
1001699,1060850,5
1001699,1061172,27
1001699,1061173,27
1001699,1061174,32
1001699,1061175,18
1001699,1061176,8
1001699,1061177,6
1001699,1061178,11
1001699,1061179,10
1001699,1062267,5
1001699,1062281,10
1001699,1062676,57
1001699,1070116,2
1001699,1084213,1
1001699,1086120,1
1001699,1086122,1
1001699,1200555,4
1001699,1200572,4
1001699,1200575,1
1001699,1200619,1
1001699,1200680,1
1001699,1200681,7
1001699,1200685,1
1001699,1200698,1
1001699,1201062,1
1001699,1201361,1
1001699,1207514,2
1001699,1207791,2
1001699,1207801,3
1001699,1207804,0
1001699,1207805,2
1001699,1213757,1
1001699,1213758,1
1001699,1215842,1
1001699,1215843,1
1001699,1216326,1
1001699,2016178,2
1001699,2016179,2
1001699,2020061,2
1001699,2020204,74
1001699,2023157,19
1001699,2023159,2
1001699,2024352,1
1001699,2027735,21
1001699,2031065,2
1001699,2033362,4
1001699,2033414,1
1001699,2034880,2
1001699,2039803,62
1001699,2039857,3
1001699,2039858,1
1001699,2044431,2
1001699,2044432,2
1001699,2044459,3
1001699,2046197,4
1001699,2046390,12
1001699,2046398,12
1001699,2047006,2
1001699,2048430,3
1001699,2057153,12
1001699,2067169,1
1001699,2074098,4
1001699,2077387,1
1001699,2080167,6
1001699,2082101,6
1001699,2099265,3
1001699,2100900,3
1001699,5307090,12
1001699,5309315,10
1001699,5309397,1
1001699,5311684,2
1001699,5311686,10
1001699,5311688,3
1001699,5314068,12
1001699,5320533,24
1001699,5326188,5
1001699,5330389,18
1001699,6012702,2
1001699,6021750,10
1001699,6021793,2
1001699,6022607,3
1001699,6022874,6
1001699,6023135,12
1001699,6025471,1
1001699,6025612,18
1001699,6025614,8
1001699,6025615,4
1001699,6025620,2
1001699,6025632,1
1001699,6025652,5
1001699,6026529,20
1001699,6026691,3
1001699,6026695,2
1001699,6026698,2
1001699,6027894,5
1001699,6027895,3
1001699,6027898,2
1001699,6027943,4
1001699,6027947,5
1001699,6035129,4
1001699,6035136,31
1001699,6035137,9
1001699,6035419,15
1001699,6035421,13
1001699,6035422,12
1001699,6035424,2
1001699,6035429,23
1001699,6035430,6
1001699,6035517,2
1001699,6035518,2
1001699,6035597,2
1001699,6045194,17
1001699,6045199,5
1001699,6045611,2
1001699,6050836,2
1001699,6051884,4
1001699,6052156,24
1002845,1024102,1
1002845,1060063,6
1002845,1085671,1
1002845,1085672,1
1002845,1085673,1
1002845,1085674,1
1002845,1085899,36
1002845,1085900,6
1002845,1092343,4
1002845,1212005,1
1002845,1212018,1
1002845,1212027,2
1002845,1212029,2
1002845,1212030,8
1002845,1212047,12
1002845,1212048,12
1002845,1212049,2
1002845,1212050,2
1002845,1212051,1
1002845,1212052,1
1002845,1212053,1
1002845,1212054,14
1002845,1212055,14
1002845,1212056,1
1002845,1212057,1
1002845,1212060,6
1002845,1212061,6
1002845,1212064,1
1002845,1212065,1
1002845,1212070,8
1002845,1212071,3
1002845,1213718,1
1002845,1213743,1
1002845,1213745,1
1002845,1213746,1
1002845,1213747,1
1002845,1213757,8
1002845,1213758,10
1002845,1213759,11
1002845,1213760,11
1002845,1213761,2
1002845,1213762,2
1002845,1213763,2
1002845,1213764,2
1002845,1213765,10
1002845,1213766,10
1002845,1213767,10
1002845,1213768,10
1002845,1213769,2
1002845,1213770,2
1002845,1213771,2
1002845,1213772,2
1002845,1216316,1
1002845,1216317,1
1002845,1221407,1
1002845,1221408,1
1002845,2066603,16
1002845,2067169,48
1002845,2071544,12
1002845,4071409,1
1002845,5308825,4
1002845,5308938,4
1002845,5311688,1
1002845,6023135,4
1002845,6025615,1
1002845,6035129,1
1002845,6035136,6
1002845,7083089,1
1003106,1062333,2
1003106,1081529,64
1003106,1085665,44
1003106,1085666,44
1003106,1085667,85
1003106,1085668,85
1003106,1085669,60
1003106,1085670,60
1003106,1085671,32
1003106,1085672,32
1003106,1085673,31
1003106,1085674,31
1003106,1099015,8
1003106,1099016,9
1003106,1099017,24
1003106,1099018,3
1003106,1099019,24
1003106,1099020,4
1003106,1099021,6
1003106,1099024,2
1003106,1106495,2
1003106,1212005,2
1003106,1212018,2
1003106,1212024,7
1003106,1212025,7
1003106,1212026,12
1003106,1212027,12
1003106,1212028,13
1003106,1212029,13
1003106,1212030,2
1003106,1212033,2
1003106,1212034,2
1003106,1212045,1
1003106,1212046,1
1003106,1212049,1
1003106,1212050,1
1003106,1212053,2
1003106,1212054,2
1003106,1212055,2
1003106,1212070,2
1003106,1212071,2
1003106,2020204,2
1003106,2034819,64
1003106,2067169,56
1003106,6035037,15
1003106,6035129,2
1003644,1044680,1
1003644,1058668,2
1003644,1062332,1
1003644,1063094,69
1003644,1085900,1
1003644,1086263,23
1003644,1086264,3
1003644,1086265,2
1003644,1092343,15
1003644,1212005,4
1003644,1212018,4
1003644,1212024,1
1003644,1212025,1
1003644,1212026,5
1003644,1212027,6
1003644,1212028,7
1003644,1212029,7
1003644,1212030,5
1003644,1212031,2
1003644,1212032,2
1003644,1212049,2
1003644,1212050,2
1003644,1212070,5
1003644,2067169,34
1003644,2099265,1
1003644,5307084,158
1003644,5308938,15
1003644,6023140,173
1004289,1016296,5
1004289,1041174,42
1004289,1056985,4
1004289,1061176,75
1004289,1061177,78
1004289,1061178,80
1004289,1061179,80
1004289,1062566,237
1004289,1068191,110
1004289,1070646,2
1004289,1070647,2
1004289,1078080,8
1004289,1081529,2
1004289,1200555,21
1004289,1200572,21
1004289,1212005,1
1004289,1212018,1
1004289,1212026,3
1004289,1212027,3
1004289,1212053,7
1004289,1212056,4
1004289,1212057,4
1004289,1212071,7
1004289,1213757,4
1004289,1213758,4
1004289,1213767,1
1004289,1213768,1
1004289,1213771,4
1004289,1213772,4
1004289,1213775,1
1004289,1213776,1
1004289,1216320,4
1004289,1216321,4
1004289,1221402,7
1004289,1221403,3
1004289,1221404,7
1004289,1221425,3
1004289,1221426,1
1004289,1221428,3
1004289,1221429,1
1004289,1221430,1
1004289,1221433,3
1004289,1221434,3
1004289,1221435,1
1004289,1221437,3
1004289,1221438,1
1004289,1221439,1
1004289,2033362,2
1004289,2034879,4
1004289,2034880,2
1004289,2039803,3
1004289,2045401,26
1004289,2046045,42
1004289,2066603,4
1004289,2067169,40
1004289,4040561,4
1004289,4071409,1
1004289,6035129,1
1004309,1018733,2
1004309,1018734,2
1004309,1019168,1
1004309,1019169,1
1004309,1019338,1
1004309,1027375,1
1004309,1029438,1
1004309,1029439,1
1004309,1029532,1
1004309,1029533,1
1004309,1044680,14
1004309,1048539,1
1004309,1059966,5
1004309,1060056,5
1004309,1060058,10
1004309,1060059,5
1004309,1060847,8
1004309,1061176,4
1004309,1061177,4
1004309,1061178,18
1004309,1061179,15
1004309,1062280,3
1004309,1062566,19
1004309,1062676,5
1004309,1068191,8
1004309,1070646,3
1004309,1070647,3
1004309,1085899,2
1004309,1200558,1
1004309,1200575,1
1004309,1200585,1
1004309,1207660,1
1004309,1207679,1
1004309,1207684,1
1004309,1207815,2
1004309,1208062,1
1004309,1212058,3
1004309,1212059,3
1004309,1213759,4
1004309,1213760,4
1004309,1213765,2
1004309,1213766,2
1004309,1220921,1
1004309,1220932,1
1004309,2020061,2
1004309,2020204,2
1004309,2021298,4
1004309,2022826,3
1004309,2024352,1
1004309,2027735,11
1004309,2028369,1
1004309,2033362,1
1004309,2034820,8
1004309,2034880,10
1004309,2039803,34
1004309,2044431,2
1004309,2044459,4
1004309,2046390,2
1004309,2067169,11
1004309,2071543,2
1004309,5307085,2
1004309,5307090,3
1004309,5309052,4
1004309,5309314,5
1004309,5311688,3
1004309,5311694,5
1004309,5326189,2
1004309,6012699,4
1004309,6021091,2
1004309,6023135,3
1004309,6023140,4
1004309,6025448,1
1004309,6025470,5
1004309,6025473,2
1004309,6025612,5
1004309,6025615,6
1004309,6025618,5
1004309,6025622,3
1004309,6025631,2
1004309,6025632,8
1004309,6025644,1
1004309,6025652,1
1004309,6025655,1
1004309,6026691,14
1004309,6026694,13
1004309,6026695,8
1004309,6027894,2
1004309,6027946,5
1004309,6033225,2
1004309,6035037,2
1004309,6035129,1
1004309,6035130,1
1004309,6035136,5
1004309,6035417,1
1004309,6035418,5
1004309,6035420,2
1004309,6035421,2
1004309,6035422,2
1004309,6035423,2
1004309,6035424,3
1004309,6035429,12
1004309,6035430,12
1004309,6035517,1
1004309,6045183,1
1004309,6045206,1
1004309,6051883,4
1004616,1018741,2
1004616,1018742,2
1004616,1018916,1
1004616,1024446,2
1004616,1027376,2
1004616,1044627,1
1004616,1044680,6
1004616,1052662,1
1004616,1058668,1
1004616,1060058,66
1004616,1060059,2
1004616,1060062,4
1004616,1060847,1
1004616,1061176,4
1004616,1061177,4
1004616,1061178,4
1004616,1061179,4
1004616,1062566,1
1004616,1068191,25
1004616,1070118,2
1004616,1081529,68
1004616,1085665,4
1004616,1085666,4
1004616,1085899,1
1004616,1085900,100
1004616,1200558,1
1004616,1200686,1
1004616,1212017,5
1004616,1213718,3
1004616,1213739,6
1004616,1213743,3
1004616,1213744,3
1004616,1213745,3
1004616,1213746,3
1004616,1213747,3
1004616,1213752,1
1004616,1213753,1
1004616,1213755,6
1004616,1213757,7
1004616,1213758,7
1004616,1213759,12
1004616,1213760,12
1004616,1213761,13
1004616,1213762,13
1004616,1213765,12
1004616,1213766,12
1004616,1213767,5
1004616,1213768,5
1004616,1213769,1
1004616,1213770,1
1004616,1213771,1
1004616,1213772,1
1004616,1213775,1
1004616,1213776,1
1004616,2020204,12
1004616,2027735,5
1004616,2031065,4
1004616,2034819,68
1004616,2046201,1
1004616,2066603,8
1004616,2067169,12
1004616,5307084,21
1004616,5309397,2
1004616,5309718,2
1004616,5311684,2
1004616,5311686,2
1004616,5311837,2
1004616,5320532,1
1004616,5320813,2
1004616,5330389,26
1004616,6023140,21
1004616,6025473,3
1004616,6025614,42
1004616,6025615,4
1004616,6025644,1
1005363,1019152,2
1005363,1019153,2
1005363,1019198,3
1005363,1019199,3
1005363,1019204,1
1005363,1019294,2
1005363,1019295,2
1005363,1019366,1
1005363,1024101,3
1005363,1024445,5
1005363,1027375,2
1005363,1027376,1
1005363,1029489,4
1005363,1029490,2
1005363,1044627,2
1005363,1044680,4
1005363,1047717,2
1005363,1056983,2
1005363,1059860,2
1005363,1059966,6
1005363,1062267,3
1005363,1067915,1
1005363,1076397,12
1005363,1084584,1
1005363,1100517,1
1005363,1104676,9
1005363,1212017,1
1005363,1212019,1
1005363,1212024,3
1005363,1212025,2
1005363,1212035,2
1005363,1212036,2
1005363,1212037,12
1005363,1212038,12
1005363,1212047,2
1005363,1212048,2
1005363,1212049,30
1005363,1212050,30
1005363,1212051,34
1005363,1212052,34
1005363,1212053,31
1005363,1212054,10
1005363,1212055,10
1005363,1212056,33
1005363,1212057,33
1005363,1212058,1
1005363,1212059,1
1005363,1212062,13
1005363,1212063,13
1005363,1212064,13
1005363,1212065,14
1005363,1212071,31
1005363,1213718,1
1005363,1213743,1
1005363,1213757,5
1005363,1213758,5
1005363,1213759,5
1005363,1213760,5
1005363,1213761,2
1005363,1213762,2
1005363,1213765,1
1005363,1213766,1
1005363,1213767,74
1005363,1213768,74
1005363,1213775,4
1005363,1213776,4
1005363,1216312,1
1005363,1216313,1
1005363,1216327,1
1005363,1220066,1
1005363,1220067,1
1005363,2016180,4
1005363,2020214,4
1005363,2027727,2
1005363,2027735,1
1005363,2028369,10
1005363,2034820,1
1005363,2034880,2
1005363,2067169,217
1005363,2071576,1
1005363,2077387,2
1005363,2099265,30
1005363,2102844,1
1005363,4071409,4
1005363,6025470,3
1005363,6035129,5
1005363,6035130,4
1005363,7083088,1
1005363,7083089,1
1005384,1044679,2
1005384,1044680,3
1005384,1051487,3
1005384,1058668,1
1005384,1059966,22
1005384,1060059,38
1005384,1060060,10
1005384,1060848,8
1005384,1068191,15
1005384,1078497,1
1005384,1080876,1
1005384,1081529,26
1005384,1085900,4
1005384,1086263,1
1005384,1212024,1
1005384,1212025,1
1005384,1212028,1
1005384,1212029,1
1005384,1212049,2
1005384,1212050,2
1005384,1212054,2
1005384,1212055,2
1005384,1213718,2
1005384,1213743,2
1005384,1213744,2
1005384,1213745,2
1005384,1213771,3
1005384,1213772,3
1005384,1221403,1
1005384,1221413,2
1005384,1221414,2
1005384,1221420,2
1005384,1221421,2
1005384,1221425,1
1005384,1221427,2
1005384,1221428,2
1005384,1221429,3
1005384,1221433,1
1005384,1221434,1
1005384,1221436,2
1005384,1221437,2
1005384,1221438,3
1005384,2020204,4
1005384,2027728,2
1005384,2027735,5
1005384,2033414,26
1005384,2066603,9
1005384,2067169,49
1005384,5307083,2
1005384,5307084,13
1005384,5308764,2
1005384,5309314,15
1005384,5309397,241
1005384,5309718,15
1005384,5320533,12
1005384,5326829,1
1005384,5330389,4
1005384,6021091,2
1005384,6021153,12
1005384,6021750,2
1005384,6023434,1
1005384,6025448,3
1005384,6025470,1
1005384,6025614,216
1005384,6025655,4
1005384,6026691,53
1005384,6026693,13
1005384,6026695,15
1005384,6027943,6
1005384,6035129,4
1005384,6035130,1
1005384,6051882,1
1006890,1018742,1
1006890,1018743,2
1006890,1018744,3
1006890,1027376,1
1006890,1027377,1
1006890,1029490,2
1006890,1043753,1
1006890,1043804,1
1006890,1044680,2
1006890,1047717,1
1006890,1056982,2
1006890,1056985,2
1006890,1058668,1
1006890,1059860,1
1006890,1059965,10
1006890,1059966,31
1006890,1060059,2
1006890,1060064,10
1006890,1060849,3
1006890,1060850,10
1006890,1061176,4
1006890,1061177,4
1006890,1061178,16
1006890,1061179,16
1006890,1062566,51
1006890,1070117,3
1006890,1073778,2
1006890,1078498,2
1006890,1085665,1
1006890,1085666,1
1006890,1085899,1
1006890,1085900,1
1006890,1203915,2
1006890,1203917,1
1006890,1208062,3
1006890,1212028,1
1006890,1212029,1
1006890,1212030,1
1006890,1212049,1
1006890,1212050,1
1006890,1212070,1
1006890,1213718,1
1006890,1213739,2
1006890,1213743,1
1006890,1213744,4
1006890,1213745,4
1006890,1213755,2
1006890,1213765,3
1006890,1213766,3
1006890,1213767,2
1006890,1213768,2
1006890,2016178,3
1006890,2016179,3
1006890,2016180,3
1006890,2020214,1
1006890,2027735,5
1006890,2034819,1
1006890,2034880,2
1006890,2039803,10
1006890,2039857,2
1006890,2047443,2
1006890,2067169,19
1006890,2071576,2
1006890,2099265,7
1006890,5309052,4
1006890,5311688,3
1006890,6023140,4
1006890,6025470,17
1006890,6025472,2
1006890,6025612,2
1006890,6025615,3
1006890,6026691,3
1006890,6035037,2
1006890,6035129,2
1006890,6035744,1
1006890,6042893,2
65,1018729,19
65,1018730,1
65,1018733,2
65,1018734,3
65,1018743,35
65,1018744,35
65,1018745,2
65,1018746,2
65,1018762,11
65,1018903,2
65,1018916,1
65,1019146,2
65,1019150,3
65,1019151,3
65,1019154,1
65,1019155,1
65,1019160,1
65,1019161,1
65,1019162,2
65,1019163,2
65,1019186,1
65,1019187,1
65,1019195,5
65,1019197,1
65,1019205,1
65,1019208,1
65,1019209,1
65,1019223,2
65,1019304,2
65,1019305,3
65,1019970,2
65,1019989,3
65,1019990,5
65,1022939,2
65,1024103,2
65,1024132,1
65,1026272,2
65,1026279,11
65,1026280,11
65,1028461,5
65,1041181,6
65,1042847,10
65,1042848,11
65,1043746,1
65,1044627,2
65,1044815,3
65,1051437,13
65,1051441,26
65,1060056,15
65,1060060,4
65,1060066,4
65,1060848,9
65,1061173,38
65,1069450,1
65,1070117,15
65,1070118,1
65,1070644,334
65,1070645,296
65,1070646,11
65,1070647,6
65,1073113,4
65,1073115,9
65,1073267,2
65,1073778,61
65,1083565,1
65,1083567,3
65,1084584,6
65,1085901,10
65,1086121,1
65,1086122,1
65,1090999,290
65,1200566,5
65,1200628,2
65,1200655,2
65,1200682,1
65,1200685,5
65,1200686,22
65,1201590,1
65,1201591,1
65,1203798,2
65,1203915,1
65,1204717,9
65,1207510,2
65,1207514,2
65,1207655,2
65,1207805,4
65,1207815,6
65,1212042,2
65,1215800,1
65,1215834,2
65,1215835,1
65,1215850,2
65,1215851,2
65,1215859,1
65,1215866,1
65,1215867,1
65,1215874,1
65,1220664,1
65,1220665,1
65,1221414,5
65,1221421,5
65,1221428,13
65,1221437,19
65,2018105,2
65,2018306,5
65,2018307,4
65,2023865,5
65,2024263,12
65,2027405,9
65,2027727,20
65,2033416,2
65,2033671,2
65,2044459,3
65,2044461,3
65,2045070,5
65,2045071,17
65,2046390,3
65,2047443,8
65,2048455,5
65,2050412,1
65,2052804,8
65,2057153,11
65,2060711,4
65,2073711,1
65,2074362,4
65,2074406,15
65,2077390,1
65,2080167,47
65,2082101,144
65,2094981,1
65,2100900,2
65,4057286,12
65,5301435,55
65,5307084,57
65,5307086,6
65,5307090,6
65,5307091,6
65,5308825,13
65,5309314,20
65,5309516,19
65,5309589,3
65,5311684,15
65,5311691,1
65,5314068,7
65,5334126,9
65,6012699,1
65,6012702,2
65,6021091,4
65,6021153,6
65,6025449,3
65,6025635,1
65,6025652,3
65,6026699,6
65,6027892,1
65,6027894,3
65,6027895,6
65,6027896,12
65,6027897,12
65,6035143,1
65,6035200,4
65,6035421,15
65,6035430,3
65,6035597,2
65,6035797,1
65,6051883,1
AAA00000098R,1044679,2
AAA00000098R,1044680,3
AAA00000098R,1076397,2
AAA00000098R,1212017,6
AAA00000098R,1212019,6
AAA00000098R,1212024,2
AAA00000098R,1212025,2
AAA00000098R,1212026,5
AAA00000098R,1212027,5
AAA00000098R,1212028,4
AAA00000098R,1212029,4
AAA00000098R,1212030,1
AAA00000098R,1212031,2
AAA00000098R,1212032,2
AAA00000098R,1212033,2
AAA00000098R,1212034,2
AAA00000098R,1212039,2
AAA00000098R,1212040,2
AAA00000098R,1212041,4
AAA00000098R,1212042,4
AAA00000098R,1212047,1
AAA00000098R,1212049,9
AAA00000098R,1212050,9
AAA00000098R,1212051,7
AAA00000098R,1212052,7
AAA00000098R,1212053,1
AAA00000098R,1212054,3
AAA00000098R,1212055,3
AAA00000098R,1212056,2
AAA00000098R,1212057,2
AAA00000098R,1212058,2
AAA00000098R,1212059,2
AAA00000098R,1212070,1
AAA00000098R,1212071,1
AAA00000098R,2067169,63
AAA00000098R,2071544,2
AAA00000098R,2074797,2
AAA00000098R,6025448,4
AAA00000098R,6025470,5
AAA00000098R,6025472,1
AAA00000098R,6033224,1
AAA00000098R,6033227,3
AAA00000098R,6033230,1
AAA00000098R,6033231,1
AAA00000098R,6035130,1
AAA00000098R,7083088,2
AAA00000127R,1024101,1
AAA00000127R,1027376,7
AAA00000127R,1029489,6
AAA00000127R,1053146,34
AAA00000127R,1053148,4
AAA00000127R,1056982,1
AAA00000127R,1085665,2
AAA00000127R,1085666,2
AAA00000127R,1085671,12
AAA00000127R,1085672,12
AAA00000127R,1212005,1
AAA00000127R,1212018,1
AAA00000127R,1212047,4
AAA00000127R,1212048,4
AAA00000127R,1212049,1
AAA00000127R,1212050,1
AAA00000127R,1212051,2
AAA00000127R,1212052,2
AAA00000127R,1212053,17
AAA00000127R,1212054,12
AAA00000127R,1212055,12
